id;page;website_products;note;masked_note
62a8836a3280402c4468fbe7;https://fbk.it/cm-xs-operational-intelligence.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;CM|XS Operational Intelligence;
62a8836a3280402c4468fbe7;https://fbk.it/cm-xs-operational-intelligence.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;Pump up the volume of your tender;
62a8836a3280402c4468fbe7;https://fbk.it/cm-xs-operational-intelligence.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;What distinguishes CM|XS Operational Intelligence it’s the immediate visibility, the real-time impact on business operations, as monitoring and taking immediate decision or changing sales action.;What distinguishes [MASK] it’s the immediate visibility, the real-time impact on business operations, as monitoring and taking immediate decision or changing sales action.
62a8836a3280402c4468fbe7;https://fbk.it/cm-xs-operational-intelligence.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;CM|XS Operational Intelligence gives you everything you need to make the right decision in one place.;[MASK] gives you everything you need to make the right decision in one place.
62a8839a3280402c4468fbea;https://www.eliis-geo.com/index-a.html;It owns proprietary products named PaleoScan.;With PaleoScan™, the earth model is built while interpreting the seismic volume in a fully integrated 3D environment. It offers a complete range of tools and applications to work at exploration or development scale with an unprecedented level of resolution. Result are used for stratigraphic, structural and quantitative interpretation, from exploration to reservoir characterization.;With [MASK], the earth model is built while interpreting the seismic volume in a fully integrated 3D environment. It offers a complete range of tools and applications to work at exploration or development scale with an unprecedented level of resolution. Result are used for stratigraphic, structural and quantitative interpretation, from exploration to reservoir characterization.
62a8845a3280402c4468fbf7;https://www.itconsult.it/en/josh/;It owns proprietary products named Josh.;josh is a web application within a portal, that gives a list of tasks to be performed.;[MASK] is a web application within a portal, that gives a list of tasks to be performed.
62a884d83280402c4468fc01;https://fbk.it/cm-xs-datamart.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;Get an overall view of its business at a glance, from contract compliance to performance measurement, up to show the business progression over the years.;Get an overall view of its business at a glance, from contract compliance to performance measurement, up to show the business progression over the years.
62a885183280402c4468fc04;https://fbk.it/cm-xs-operational-intelligence.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;Use a wide spectrum of strategic information during the offer construction phase to make the right decisions and win more tenders.;Use a wide spectrum of strategic information during the offer construction phase to make the right decisions and win more tenders.
62a885183280402c4468fc04;https://fbk.it/cm-xs-operational-intelligence.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;CM|XS Operational Intelligence provides a wider integrated component that goes beyond the existing functionality, giving the chance to retrieve any type of information from CM|XS DataMart. What distinguishes CM|XS Operational Intelligence it’s the immediate visibility, the real-time impact on business operations, as monitoring and taking immediate decision or changing sales action.;[MASK] provides a wider integrated component that goes beyond the existing functionality, giving the chance to retrieve any type of information from [MASK]. What distinguishes [MASK] it’s the immediate visibility, the real-time impact on business operations, as monitoring and taking immediate decision or changing sales action.
62a8861b3280402c4468fc0f;https://www.fides.it/en/operational-consultancy;It owns proprietary product named TREEP.;Operational Consultancy;
62a8861b3280402c4468fc0f;https://www.fides.it/en/operational-consultancy;It owns proprietary product named TREEP.;A single flow that includes: problem comprehension, project design, realization, tests, and maintance through time for top-level performance.;A single flow that includes: problem comprehension, project design, realization, tests, and maintance through time for top-level performance.
62a8861b3280402c4468fc0f;https://www.fides.it/en/operational-consultancy;It owns proprietary product named TREEP.;It is the meaning of Operational Consultancy: to design and create, together.;It is the meaning of Operational Consultancy: to design and create, together.
62a8861b3280402c4468fc0f;https://www.fides.it/en/operational-consultancy;It owns proprietary product named TREEP.;The Fides approach optimizes solutions, times, and resources necessary to reach the goal.;The Fides approach optimizes solutions, times, and resources necessary to reach the goal.
62a8861b3280402c4468fc0f;https://www.fides.it/en/operational-consultancy;It owns proprietary product named TREEP.;It is dynamic in its process, because it integrates skills when and where necessary, while keeping the operating team agile and highly efficient.;It is dynamic in its process, because it integrates skills when and where necessary, while keeping the operating team agile and highly efficient.
62a886643280402c4468fc16;https://www.memoq.com/products/memoq-server;It owns proprietary products which include memoQ server, memoQ project manager, memoQ cloud and memoQ translator pro.;memoQ server is the translation management system of choice of enterprises and translation companies all over the world to manage and automate localization processes that enable their global presence.;[MASK] is the translation management system of choice of enterprises and translation companies all over the world to manage and automate localization processes that enable their global presence.
